cell_id,amplified_quantity_ng,percent_cdna_longer_than_400bp,normalized_marker_sum,number_genes,post_patch,transgenic_line,cell_depth,structure,reporter_status,rna_amp_pass_fail,sample_id,class,normalized_marker_sum_bin,total_reads,percent_reads_aligned_to_introns,Malat1,recording_duration,retrieval_duration,extraction_duration,endpipetter,initial_access_resistance_mohm,cell_health,cell_number_in_slice,total_cells_in_slice,slice_name,dataset,percent_reads_Malat1,Ramp total count,Subthreshold Long Square total count,Suprathreshold Long Square total count,Ramp additional count,Subthreshold Long Square additional count,Suprathreshold Long Square additional count,Gouwens_etal_2020,morphology_quality,mapping_quality
720686420,25.4123654074055,60.5,0.99442950126601,10567.0,nucleus+,Sst-IRES-Cre,61.4,VISp6a,tdt+,Pass,PBS4_180717_502_A01,inhibitory,1.0,1111778.0,31.68175065,12420.786109282739,2.370450003941854,2.0,,,9.044481,2.0,2.0,6.0,Sst-IRES-Cre;Ai14-402666.05.01,mature,1.242078610928274,,,,,,,False,failed,highly consistent
653203017,10.2425475078819,50.1,0.6200907944747001,5855.0,nucleus-,Ndnf-IRES2-dgCre,57.6,VISp1,tdt+,Pass,PBS4_171215_506_A01,inhibitory,0.7000000000000001,1298716.0,29.8290648,18348.931602428635,1.1538333336512248,1.35,,,14.902007999999999,3.0,2.0,2.0,Ndnf-IRES2-dgCre;Ai14-363969.04.02,early,1.8348931602428633,,,,,,,False,insufficient axon,highly consistent
760936541,1.67808811897274,65.3,0.7054251915187527,2478.0,nucleus+,Vip-IRES-Cre;Npy-IRES2-FlpO,53.4,VISp2/3,tdt+,Fail,PAS4_181005_456_A01,inhibitory,0.8,1503521.0,26.33620328,1927.993141465042,7.312750005722046,1.3,2.5166666666666666,,14.157933,3.0,1.0,2.0,Vip-IRES-Cre;Npy-IRES2-FlpO;Ai65-416938.05.02,mature,0.19279931414650425,9.0,3.0,6.0,6.0,0.0,3.0,True,not assessed,moderately consistent
953153329,21.4711355432015,34.5,0.4342110543809132,1780.0,nucleus+,Gad2-IRES-Cre,51.2,VISp5,tdt-,Fail,PES4_190923_656_A01,excitatory,0.5000000000000001,661591.0,12.063603,18665.703275529868,8.305483333269756,0.95,1.4666666666666666,2654.8676890731194,8.86368,3.0,1.0,1.0,Gad2-IRES-Cre;Ai14-488844.04.02,mature,1.8665703275529868,3.0,10.0,5.0,0.0,5.0,2.0,False,not assessed,inconsistent
697582314,12.7990920110666,27.800000000000004,0.3156464956144788,4546.0,nucleus-,Slc17a8-IRES2-Cre,50.3,VISp,tdt+,Fail,PBS4_180514_503_A01,inhibitory,0.4,1080496.0,7.929390451,9863.051539833084,5.845500000317892,1.4333333333333331,0.3333333333333332,,10.665465,3.0,3.0,4.0,Slc17a8-IRES2-Cre;Ai14-390755.05.02,early,0.9863051539833084,,,,,,,False,not assessed,inconsistent
653191401,15.2934922341896,41.699999999999996,1.0261955010563037,6825.0,nucleus-,Ntsr1-Cre_GN220,70.8,VISp2/3,None,Pass,PBS4_171215_501_A01,excitatory,1.1,1288346.0,2.725603838,525.7853029812433,,,,,3.11222575,3.0,1.0,1.0,Ntsr1-Cre_GN220;Ai14-361815.04.02,early,0.05257853029812432,,,,,,,False,failed,highly consistent
810463363,14.5816072081102,70.1,1.0435248824403929,8965.0,nucleus+,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,31.7,VISli5,tdt+,Pass,PAS4_190118_452_A01,inhibitory,1.1,1316545.0,47.69989971,36401.61192865265,3.841349999109904,1.5166666666666666,2.466666666666667,2793.946914331574,12.319759999999999,3.0,1.0,1.0,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-436148.01.02,mature,3.6401611928652655,3.0,6.0,3.0,0.0,1.0,0.0,True,insufficient axon,highly consistent
723632259,15.4145884585084,65.9,0.86639980523187,8792.0,nucleus+,Npr3-IRES2-Cre;Sst-IRES-FlpO,44.9,VISp5,tdt+,Pass,P9S4_180723_404_A01,inhibitory,0.9,1500470.0,54.23111207,16577.115946886854,5.878833333651225,0.55,2.0,1343.2544186468358,14.196643,3.0,2.0,4.0,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-402909.04.01,mature,1.6577115946886853,,,,,,,True,medium quality,highly consistent
832005570,22.5096539761563,63.9,1.000626312684223,10920.0,nucleus+,Vip-IRES-Cre,45.8,VISpm2/3,tdt+,Pass,PFS4_190304_703_A01,inhibitory,1.1,1199539.0,22.85506814,13460.973882809396,8.784516668319702,1.1,3.2166666666666663,1549.3869099089143,16.24844,4.0,3.0,3.0,Vip-IRES-Cre;Ai14-445685.05.02,mature,1.3460973882809395,3.0,5.0,3.0,0.0,0.0,0.0,True,medium quality,inconsistent
709436266,13.2505508077865,59.0,1.3567949417769936,9350.0,nucleus+,Vip-IRES-Cre;Npy-IRES2-FlpO,59.9,VISp4,tdt+,Pass,PBS4_180613_504_A01,inhibitory,,1120756.0,29.33419203,17210.72985974561,5.845500000317892,1.3666666666666667,,2109.5084347054435,10.816915,2.0,1.0,1.0,Vip-IRES-Cre;Npy-IRES2-FlpO;Ai65-395303.03.02,early,1.7210729859745613,,,,,,,True,failed,moderately consistent
803605276,10.0522725077864,72.7,0.9347191001876658,7966.0,nucleus+,Sst-IRES-Cre,38.7,VISp6a,tdt+,Pass,PES4_190104_652_A01,inhibitory,1.0,1350667.0,46.46178631,25178.451451735815,10.0906999985377,2.466666666666667,4.966666666666667,148.09329282250613,13.58794,3.0,1.0,1.0,Sst-IRES-Cre;Ai14-434644.05.01,mature,2.5178451451735815,,,,,,,True,high quality,moderately consistent
966795074,20.5876055564309,52.800000000000004,0.8551568091747521,8900.0,nucleus+,Nos1-CreERT2;Sst-IRES-FlpO,59.2,VISp5,tdt-,Pass,PAS4_191014_456_A01,excitatory,0.9,700031.0,47.3855638,17940.630030163742,4.642950002352396,1.2166666666666666,3.5166666666666666,2448.9800160450854,10.255353,2.0,2.0,3.0,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-491843.05.02,mature,1.7940630030163742,4.0,22.0,3.0,1.0,17.0,0.0,False,failed,highly consistent
701137332,15.9127216140131,62.5,0.9447543656732795,9221.0,nucleus+,Slc17a8-IRES2-Cre,42.9,VISp6a,tdt+,Pass,P8S4_180523_355_A01,excitatory,1.0,1285572.0,50.42109638,33738.80735193174,2.5705000003178915,1.0,1.6833333333333331,1501.7255342840467,13.351697,4.0,1.0,2.0,Slc17a8-IRES2-Cre;Ai14-390760.03.02,early,3.3738807351931737,,,,,,,False,high quality,highly consistent
918932896,24.8956773726339,66.9,1.028829486918322,10665.0,nucleus+,Vip-IRES-Cre,48.8,VISp6a,tdt-,Pass,PFS4_190807_701_A01,inhibitory,1.1,670957.0,49.06119689,25005.83942969794,5.435300000508627,1.8,2.9000000000000004,2094.2403681920655,15.926046999999999,3.0,1.0,2.0,Vip-IRES-Cre;Ai14-479200.04.02,mature,2.500583942969794,6.0,5.0,3.0,3.0,0.0,0.0,True,high quality,highly consistent
995575732,23.5109909933337,64.60000000000001,0.736403894287881,10594.0,nucleus+,Rbp4-Cre_KL100,56.3,VISpm5,tdt+,Pass,PAS4_191220_452_A01,excitatory,0.8,651179.0,41.98338416,25480.865682205997,2.0074833313624065,2.0,2.966666666666667,3641.8831667253635,8.905697,3.0,2.0,2.0,Rbp4-Cre_KL100;Ai14-502254.06.02,mature,2.5480865682205995,3.0,5.0,3.0,0.0,0.0,0.0,False,failed,highly consistent
640315859,20.0794088858796,41.099999999999994,0.718669778624563,6660.0,nucleus+,Oxtr-T2A-Cre,35.4,VISp5,tdt+,Pass,P2S4_171005_054_A01,inhibitory,0.8,1591614.0,24.68195823,53881.535811746966,3.2205000003178914,0.5333333333333333,5.2,1577.1621534424537,15.549315,,2.0,3.0,Oxtr-T2A-Cre;Ai14-351472.04.02,early,5.388153581174697,,,,,,,True,medium quality,moderately consistent
733537608,21.9819415732401,71.6,0.8807972130920657,10384.0,nucleus+,Gad2-IRES-Cre,72.9,VISp2/3,tdt+,Pass,P9S4_180809_403_A01,inhibitory,0.9,1503638.0,31.16418726,11070.780704394183,2.973266673088074,0.4166666666666667,1.849999999999999,1024.7653692166405,11.287623,3.0,2.0,3.0,Gad2-IRES-Cre;Ai14-406389.03.01,mature,1.1070780704394183,4.0,3.0,3.0,1.0,0.0,0.0,True,failed,highly consistent
660840807,14.26274568914,55.50000000000001,0.9226141214599052,9273.0,nucleus+,Chrna2-Cre_OE25,39.8,VISp5,tdt+,Pass,P8S4_180202_354_A01,inhibitory,1.0,1173910.0,43.94659392,35165.38408220455,2.903833333651225,1.6166666666666667,4.083333333333334,530.4385915568196,16.018525,3.0,1.0,1.0,Chrna2-Cre_OE25;Ai14-372685.03.02,early,3.516538408220455,,,,,,,True,medium quality,highly consistent
750833190,10.3986914056418,70.0,0.8607364736268788,9005.0,nucleus+,Sst-IRES-Cre,51.8,VISpm6a,tdt+,Pass,PES4_180911_661_A01,inhibitory,0.9,824481.0,45.80211857,27654.462086060757,4.081083329518636,2.466666666666667,2.216666666666667,2558.6356592779066,10.746789,5.0,4.0,4.0,Sst-IRES-Cre;Ai14-412858.04.02,mature,2.7654462086060763,7.0,3.0,3.0,4.0,0.0,0.0,True,high quality,highly consistent
679969707,13.2590128514349,54.6,0.7532848069759317,7308.0,nucleus-,Slc32a1-IRES-Cre,42.4,VISp2/3,tdt+,Pass,PBS4_180404_504_A01,excitatory,0.8,1334321.0,7.144706187,3728.4973405980877,12.94550000031789,1.5833333333333333,,6.13228883410768,18.684269999999998,4.0,2.0,2.0,Slc32a1-IRES-Cre;Ai14-382769.03.01,early,0.37284973405980876,,,,,,,False,failed,highly consistent
764734091,9.45574587819366,54.1,0.5831800420914407,8744.0,nucleus+,Pvalb-IRES-Cre,43.4,VISl5,tdt+,Fail,PBS4_181017_502_A01,inhibitory,0.6000000000000001,1692187.0,39.98577598,12845.221330949485,2.4865833361943563,1.0833333333333333,,791.8179015939568,11.139199999999999,2.0,2.0,2.0,Pvalb-IRES-Cre;Ai14-419907.02.01,mature,1.2845221330949488,3.0,3.0,3.0,0.0,0.0,0.0,True,not assessed,highly consistent
800245677,8.57577208465255,60.8,1.2633920130486909,8044.0,nucleus+,Cck-IRES-Cre;Vip-IRES-FlpO,31.0,VISpor5,tdt+,Pass,PFS4_181221_702_A01,inhibitory,,1353488.0,36.58265306,21264.474748762892,8.327199999491373,2.0,1.9833333333333332,1203.611076229138,9.051200999999999,3.0,3.0,3.0,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-433538.02.01,mature,2.126447474876289,3.0,9.0,5.0,0.0,4.0,2.0,True,insufficient axon,highly consistent
825525155,9.19050033165766,68.10000000000001,0.9491873191533216,8555.0,nucleus+,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO,65.8,VISp1,tdt+,Pass,PFS4_190219_704_A01,inhibitory,1.0,1209254.0,51.05777698,8703.19759201435,3.390366665522257,1.3666666666666647,3.45,1051.7097744439332,15.466175999999999,2.0,1.0,2.0,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337.02.01,mature,0.8703197592014352,3.0,6.0,8.0,0.0,1.0,5.0,True,medium quality,highly consistent
643002356,24.3081931153145,55.400000000000006,0.6594101219461266,7862.0,nucleus+,Sim1-Cre_KJ18,41.0,VISp5,tdt+,Pass,P2S4_171011_051_A01,excitatory,0.7000000000000001,3050050.0,48.06693995,35567.19636923932,3.637166666984558,0.9,3.2500000000000004,1722.1731146980956,8.2250415,,1.0,1.0,Sim1-Cre_KJ18;Ai14-350522.03.01,early,3.556719636923932,,,,,,,False,high quality,highly consistent
667320923,11.2499989956249,53.400000000000006,0.9317167852762895,8884.0,nucleus+,Ndnf-IRES2-dgCre,62.1,VISp1,tdt+,Pass,P8S4_180226_354_A01,inhibitory,1.0,1695838.0,41.83393934,23091.426848933614,3.403833333651225,1.35,4.033333333333333,846.047478013439,16.413446999999998,3.0,2.0,2.0,Ndnf-IRES2-dgCre;Ai14-377309.05.02,early,2.309142684893361,,,,,,,True,failed,highly consistent
736884821,7.22485676969383,70.3,1.1864604544103399,7274.0,nucleus+,Vip-IRES-Cre,44.1,VISp2/3,tdt+,Pass,P8S4_180814_353_A01,inhibitory,1.2,1615069.0,36.34421839,41431.44732019027,5.331683333714803,0.6666666666666666,1.9000000000000004,1122.0199344449782,16.770557,3.0,1.0,2.0,Vip-IRES-Cre;Ai14-407649.04.02,mature,4.143144732019027,6.0,3.0,3.0,3.0,0.0,0.0,True,high quality,highly consistent
942897216,12.3793226138931,58.5,1.0878468355392072,7104.0,nucleus+,Sncg-IRES2-FlpO-neo,35.2,VISp2/3,tdt+,Pass,P8S4_190910_356_A01,inhibitory,1.1,172825.0,40.9530357,20551.489050872733,10.696249993642173,5.333333333333335,7.116666666666666,2378.592497168467,12.184904,2.0,2.0,2.0,Sncg-IRES2-FlpO-neo;Ai65F-485430.05.02,mature,2.055148905087273,4.0,10.0,4.0,1.0,5.0,1.0,True,failed,highly consistent
704762338,19.3966315846445,50.7,0.662805306739656,10747.0,nucleus-,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO,50.6,VISp2/3,tdt+,Pass,P9S4_180601_409_A01,inhibitory,0.7000000000000001,1220332.0,37.17078123,15111.11971316453,6.445500000317892,0.4166666666666667,0.7333333333333332,,17.104305999999998,2.0,2.0,2.0,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-392608.05.01,early,1.511111971316453,,,,,,,True,failed,highly consistent
628756464,27.8468135598789,66.5,0.934351056152237,8909.0,nucleus+,Scnn1a-Tg2-Cre,61.3,VISp5,tdt+,Pass,P8S4_170915_356_A01,excitatory,1.0,1384744.0,43.75462951,36633.09844054935,7.187166666984558,,,1109.8345265261366,16.211679999999998,,,,,early,3.663309844054935,,,,,,,False,high quality,highly consistent
716718684,3.01081741739248,46.2,0.5434115019346395,3475.0,nucleus-,Vip-IRES-Cre,51.8,VISpm2/3,tdt+,Fail,P1S4_180702_001_A01,inhibitory,0.6000000000000001,1266985.0,11.6777376,3455.104954326453,,0.4333333333333333,1.0333333333333332,1970.4434265863902,,4.0,1.0,3.0,Vip-IRES-Cre;Ai14-398635.04.01,mature,0.34551049543264534,3.0,3.0,4.0,0.0,0.0,1.0,True,not assessed,moderately consistent
704285908,8.03124282794887,58.099999999999994,0.9745522149504295,7140.0,nucleus-,Vip-IRES-Cre;Npy-IRES2-FlpO,41.9,VISpm2/3,tdt+,Pass,PAS4_180531_454_A01,inhibitory,1.0,1320515.0,59.40241496,34559.332743038656,6.912166666984558,0.4,2.5,5.4609872635083425,16.565245,2.0,1.0,1.0,Vip-IRES-Cre;Npy-IRES2-FlpO;Ai65-391678.05.02,early,3.455933274303866,,,,,,,True,failed,highly consistent
990594200,5.77267135064416,36.6,0.19556309888325923,2597.0,nucleus+,Slc17a7-IRES2-Cre,35.0,VISp,tdt+,Fail,P8S4_191126_352_A01,other,0.20000000000000004,729060.0,10.92887353,2706.5161621344278,5.94399999777476,4.850000000000002,1.4833333333333325,38.977516,18.986766,4.0,2.0,3.0,Slc17a7-IRES2-Cre;Ai14-499062.03.02,mature,0.2706516162134428,3.0,6.0,3.0,0.0,1.0,0.0,False,not assessed,inconsistent
992769223,12.7390235131596,55.7,0.8437984824998731,8450.0,nucleus+,Rbp4-Cre_KL100,40.3,VISp6a,tdt+,Pass,PES4_191206_653_A01,excitatory,0.9,763988.0,60.33369022,34371.72790713157,3.103533331553141,0.55,1.3666666666666667,7947.02142849564,11.395213,4.0,2.0,2.0,Rbp4-Cre_KL100;Ai14-499551.03.02,mature,3.437172790713157,3.0,5.0,3.0,0.0,0.0,0.0,False,high quality,highly consistent
740154931,22.94418792407,74.8,0.8951023107846358,9854.0,nucleus+,Sst-IRES-Cre,43.5,VISpm2/3,tdt+,Pass,P8S4_180821_352_A01,inhibitory,0.9,1335937.0,43.23889954,24712.318430484815,5.469000005722046,1.0166666666666666,1.4666666666666668,1010.1013399608897,14.953024,3.0,2.0,3.0,Sst-IRES-Cre;Ai14-408415.04.02,mature,2.4712318430484816,,,,,,,True,high quality,highly consistent
772517332,10.1904424172451,54.400000000000006,0.6113103581485967,9251.0,nucleus+,Pvalb-IRES-Cre,66.7,VISp6a,tdt+,Pass,PAS4_181102_451_A01,inhibitory,0.7000000000000001,1264135.0,36.20386301,21652.54726587514,8.871483333905537,0.45,2.283333333333333,1894.2383564732183,8.785161,2.0,1.0,2.0,Pvalb-IRES-Cre;Ai14-422369.04.01,mature,2.1652547265875137,5.0,12.0,5.0,2.0,7.0,2.0,True,failed,highly consistent
742796843,4.2967201674277,58.699999999999996,0.7828119734433443,5466.0,nucleus+,Chat-IRES-Cre-neo,59.6,VISp2/3,tdt+,Pass,PAS4_180827_452_A01,inhibitory,0.8,1872963.0,51.11881582,31357.31807031889,1.9658333301544189,1.9833333333333332,3.983333333333333,5405.402019829195,13.556944999999999,3.0,1.0,2.0,Chat-IRES-Cre-neo;Ai14-408346.02.01,mature,3.1357318070318883,3.0,3.0,3.0,0.0,0.0,0.0,True,insufficient axon,highly consistent
654407470,14.9614948951686,49.5,0.6702182260344441,5362.0,nucleus+,Slc32a1-IRES-Cre,63.7,VISp4,tdt+,Pass,P2S4_171220_055_A01,inhibitory,0.7000000000000001,1179555.0,2.559374896,1126.2966357200728,7.120500000317891,1.4833333333333334,1.2999999999999998,3.5587859871989718,8.1687775,2.0,2.0,2.0,Slc32a1-IRES-Cre;Ai14-364559.04.01,early,0.11262966357200727,,,,,,,True,failed,highly consistent
663215754,5.269196687835,27.0,0.08197393564472215,1751.0,nucleus-,Pvalb-IRES-Cre,77.0,VISp,tdt+,Fail,PBS4_180212_502_A01,other,0.1,956553.0,13.05247908,6301.639703066007,,,,,,3.0,1.0,1.0,Pvalb-IRES-Cre;Ai14-375844.05.01,early,0.6301639703066008,,,,,,,False,not assessed,inconsistent
1010987933,6.66159194935797,39.5,0.5894852869565611,7164.0,nucleus+,Ctgf-T2A-dgCre,36.8,VISp,tdt+,Fail,PAS4_200228_452_A01,excitatory,0.6000000000000001,,,10868.951321907965,15.63125,1.8333333333333333,10.95,,15.982296999999999,2.0,2.0,2.0,Ctgf-T2A-dgCre;Ai14-512221.04.02,mature,,8.0,24.0,6.0,5.0,19.0,3.0,False,not assessed,highly consistent
745650081,20.5245126951353,77.9,0.7701785254339241,9987.0,nucleus+,Calb2-IRES-Cre;Sst-IRES-FlpO,35.2,VISpm2/3,tdt+,Pass,P8S4_180905_359_A01,inhibitory,0.8,1435268.0,36.39021939,25003.133777888415,2.0329333305358888,2.0,1.0,1732.8519599058561,10.807241,4.0,1.0,2.0,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-411027.05.02,mature,2.5003133777888418,3.0,3.0,3.0,0.0,0.0,0.0,True,high quality,highly consistent
717113701,14.7712199205502,74.7,0.907084813363521,10490.0,nucleus+,Slc17a7-IRES2-Cre,43.5,VISp2/3,tdt+,Pass,P2S4_180705_053_A01,excitatory,1.0,1087571.0,44.73819801,28702.81361553813,9.395500000317892,0.7333333333333333,3.1,2032.024395700715,14.16644,2.0,2.0,2.0,Slc17a7-IRES2-Cre;Ai14-399114.04.02,mature,2.870281361553813,,,,,,,False,failed,highly consistent
912340803,21.2607052618729,67.0,0.806974569090018,8918.0,nucleus+,Slc17a7-IRES2-Cre,35.9,VISp6a,tdt+,Pass,PFS4_190725_706_A01,excitatory,0.9,1331014.0,45.87783026,17591.747405165894,8.703216663996379,1.8833333333333333,2.5333333333333337,1882.352444870015,9.235125,3.0,4.0,4.0,Slc17a7-IRES2-Cre;Ai14-476902.04.01,mature,1.7591747405165892,5.0,5.0,4.0,2.0,0.0,1.0,False,failed,highly consistent
672414832,21.8878225350255,44.9,0.8785499838988153,8935.0,nucleus+,Npr3-IRES2-Cre;Sst-IRES-FlpO,68.5,VISp6a,tdt+,Pass,P9S4_180313_403_A01,inhibitory,0.9,1228597.0,45.63594114,23142.534334509903,5.4038333336512245,0.4333333333333333,1.3,5811.343184650966,7.663176,3.0,1.0,2.0,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-379882.05.01,early,2.31425343345099,,,,,,,True,failed,moderately consistent
711464976,10.7281760273802,73.6,0.7746060254669818,8159.0,nucleus+,Pvalb-T2A-CreERT2,33.7,VISp5,tdt+,Pass,P8S4_180619_353_A01,inhibitory,0.8,1438685.0,41.72500511,33794.992443263,7.095500000317892,0.85,1.2833333333333332,1273.785906524141,21.587438,3.0,1.0,2.0,Pvalb-T2A-CreERT2;Ai14-396257.06.02,early,3.3794992443262997,,,,,,,True,medium quality,highly consistent
940686616,16.3750610138452,59.199999999999996,0.843511481285836,9120.0,nucleus+,Rbp4-Cre_KL100,39.8,VISp5,tdt+,Pass,P8S4_190906_352_A01,excitatory,0.9,643812.0,53.07452362,36850.3076550538,2.514833339055379,2.283333333333334,1.3333333333333337,1930.8126870137644,10.620574999999999,3.0,2.0,2.0,Rbp4-Cre_KL100;Ai14-485105.05.02,mature,3.6850307655053807,3.0,5.0,3.0,0.0,0.0,0.0,False,failed,highly consistent
642478957,21.5931509775391,34.9,0.7107253750549707,7159.0,nucleus+,Gad2-IRES-Cre,44.8,VISp5,tdt+,Pass,P8S4_171009_353_A01,inhibitory,0.8,1263268.0,32.71399527,86923.69725982739,2.6038333336512247,0.8,1.2,12.89562225975924,9.853727,,1.0,2.0,Gad2-IRES-Cre;Ai14-352686.05.02,early,8.692369725982738,,,,,,,True,failed,highly consistent
696124071,14.1557871532793,38.0,0.9489378257076133,6232.0,nucleus+,Vip-IRES-Cre,40.3,VISp4,tdt+,Fail,P8S4_180509_356_A01,inhibitory,1.0,1333173.0,51.7578997,35312.56053846778,2.920500000317892,0.6666666666666666,1.1833333333333311,1799.953892939612,16.053767999999998,2.0,2.0,2.0,Vip-IRES-Cre;Ai14-390091.03.02,early,3.5312560538467777,,,,,,,True,not assessed,moderately consistent
763063326,16.0126122779568,40.2,0.7877410502258654,7111.0,nucleus+,Pvalb-IRES-Cre,69.7,VISp2/3,tdt+,Fail,P8S4_181012_352_A01,inhibitory,0.8,1383799.0,23.2901185,12777.690147954194,5.79398333231608,0.9833333333333332,2.6166666666666667,1371.4287321129657,11.941842999999999,4.0,2.0,2.0,Pvalb-IRES-Cre;Ai14-418127.03.02,mature,1.2777690147954193,3.0,6.0,3.0,0.0,1.0,0.0,True,not assessed,moderately consistent
799776604,11.0504882720043,73.4,1.186146330468035,7840.0,nucleus+,Sncg-IRES2-FlpO-neo,35.9,VISp2/3,tdt+,Pass,P8S4_181220_351_A01,inhibitory,1.2,1476774.0,38.14245642,12283.938752198399,7.696216670672099,1.3333333333333333,4.483333333333333,,15.873655999999999,3.0,1.0,2.0,Sncg-IRES2-FlpO-neo;Ai65F-432548.05.02,mature,1.22839387521984,4.0,7.0,23.0,1.0,2.0,20.0,True,high quality,highly consistent
718529252,2.93718163046837,34.0,0.17297924097167586,2562.0,nucleus+,Sst-IRES-Cre,48.4,VISp,tdt+,Fail,P9S4_180710_402_A01,excitatory,0.20000000000000004,795480.0,20.88092082,12568.876475183728,5.695500000317892,0.5666666666666667,2.833333333333333,827.7290879999999,20.907591999999998,2.0,2.0,4.0,Sst-IRES-Cre;Ai14-400683.05.01,mature,1.2568876475183728,,,,,,,False,not assessed,inconsistent
863429616,14.3335716179849,62.4,0.8507133470385971,7964.0,nucleus+,Ntsr1-Cre_GN220,42.5,VISp6a,tdt+,Pass,P1S4_190506_003_A01,excitatory,0.9,1501929.0,58.24665202,22886.351038576926,10.595833333333331,0.6833333333333333,1.7,643.4321178983995,18.444209999999998,4.0,3.0,4.0,Ntsr1-Cre_GN220;Ai14-460633.04.01,mature,2.2886351038576924,6.0,5.0,3.0,3.0,0.0,0.0,False,high quality,highly consistent
648607165,21.1623668230043,76.4,0.7490442734696444,8838.0,nucleus+,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO,56.0,VISli2/3,tdt+,Pass,P9S4_171115_410_A01,inhibitory,0.8,1002958.0,14.67409294,14671.17433182369,3.2538333336512246,0.3166666666666666,1.5,1116.5693683732131,8.778709,3.0,2.0,2.0,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-358898.03.02,early,1.4671174331823689,,,,,,,True,high quality,moderately consistent
674482551,20.6019030368473,62.0,0.9564978293396565,10428.0,nucleus+,Sst-IRES-Cre,52.3,VISp5,tdt+,Pass,P8S4_180320_353_A01,inhibitory,1.0,1144638.0,44.56887094,31310.697094879866,2.403833333651225,0.9333333333333332,2.3166666666666664,1583.1903507436907,9.292100999999999,4.0,1.0,1.0,Sst-IRES-Cre;Ai14-381580.06.01,early,3.1310697094879867,,,,,,,True,insufficient axon,highly consistent
1038275178,10.3531980043288,51.1,0.7858120754770739,7894.0,nucleus+,Sst-IRES-Cre;Th-P2A-FlpO,44.1,VISp,tdt+,Pass,PAS4_200724_451_A01,inhibitory,0.8,,,19682.092121628746,4.008616669972738,3.4,10.066666666666668,2807.0184959999997,14.101664999999999,3.0,1.0,1.0,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-535839.05.02,mature,,4.0,7.0,5.0,1.0,2.0,2.0,False,insufficient axon,highly consistent
730789905,25.9294024565784,73.7,1.0650963509669111,11156.0,nucleus+,Vip-IRES-Cre,51.5,VISp4,tdt+,Pass,P8S4_180806_353_A01,inhibitory,1.1,1610676.0,25.17839623,9680.99475575513,3.2205000003178914,1.0,0.7166666666666666,1358.0421212464228,16.225157,3.0,1.0,3.0,Vip-IRES-Cre;Ai14-406460.04.02,mature,0.9680994755755129,,,,,,,True,high quality,moderately consistent
975445949,6.40774556196819,32.800000000000004,0.4529568949011252,3936.0,nucleus+,Esr2-IRES2-Cre,56.5,VISp6a,tdt+,Fail,P8S4_191101_353_A01,excitatory,0.5000000000000001,739788.0,13.31869839,7600.408521958056,5.145516673723857,3.6666666666666665,80.25,4.892347335874662,18.200262,2.0,1.0,3.0,Esr2-IRES2-Cre;Ai14-494675.06.02,mature,0.7600408521958055,5.0,6.0,3.0,2.0,1.0,0.0,False,not assessed,inconsistent
834703384,13.7046748270711,70.1,0.7865256750209678,9170.0,nucleus+,Nos1-CreERT2;Sst-IRES-FlpO,45.2,VISp6a,tdt+,Pass,P1S4_190308_004_A01,inhibitory,0.8,1076954.0,50.7495677,31609.815939645112,,0.9,1.5666666666666669,1074.7867085029188,,3.0,1.0,1.0,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-446294.03.01,mature,3.160981593964511,4.0,27.0,7.0,1.0,22.0,4.0,True,failed,highly consistent
660286172,5.86664568629762,61.3,0.3751614188224424,3885.0,nucleus-,Htr3a-Cre_NO152,42.6,VISp,tdt+,Pass,P9S4_180201_401_A01,inhibitory,0.4,1235776.0,24.01398325,8853.537864261536,6.637166666984558,0.9166666666666666,3.8,498.99264,14.977844,3.0,1.0,1.0,Htr3a-Cre_NO152;Ai14-372798.04.01,early,0.8853537864261536,,,,,,,False,not assessed,highly consistent
964887215,21.3205224512396,59.3,0.8897036910011055,8230.0,nucleus+,Slc17a6-IRES-Cre,57.6,VISp6a,tdt+,Pass,PAS4_191010_451_A01,excitatory,0.9,226623.0,35.58966898,41486.26400988967,4.441116666793823,1.2166666666666666,2.9833333333333334,4316.5455157702,11.293477,4.0,1.0,2.0,Slc17a6-IRES-Cre;Ai14-490923.05.02,mature,4.1486264009889675,3.0,7.0,4.0,0.0,2.0,1.0,False,failed,highly consistent
